Date,Time,PrimaryType,Latitude,Longitude,Location,type_weight,date_weight,weight
20170607,2040,DECEPTIVE PRACTICE,41.808556808,-87.602785145,"(41.808556808, -87.602785145)",100,750.3693645955625,75036.93645955625
20170608,110,ROBBERY,41.780139027,-87.586451446,"(41.780139027, -87.586451446)",400,751.2966049947312,300518.64199789247
20170608,220,ROBBERY,41.798304797,-87.59344701100002,"(41.798304797, -87.593447011)",400,751.2966049947312,300518.64199789247
20170608,600,BURGLARY,41.781256096999996,-87.614435412,"(41.781256097, -87.614435412)",400,751.2966049947312,300518.64199789247
20170608,631,CRIMINAL DAMAGE,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",300,751.2966049947312,225388.98149841937
20170608,1200,ASSAULT,41.807101267,-87.58640244700001,"(41.807101267, -87.586402447)",400,751.2966049947312,300518.64199789247
20170608,1230,ASSAULT,41.783285879,-87.605994327,"(41.783285879, -87.605994327)",400,751.2966049947312,300518.64199789247
20170608,1330,ASSAULT,41.794424835,-87.582519409,"(41.794424835, -87.582519409)",400,751.2966049947312,300518.64199789247
20170608,1437,THEFT,41.802294736,-87.603274392,"(41.802294736, -87.603274392)",200,751.2966049947312,150259.32099894623
20170608,1535,BURGLARY,41.783474440999996,-87.613273996,"(41.783474441, -87.613273996)",400,751.2966049947312,300518.64199789247
20170608,1609,THEFT,41.803520976,-87.58192541700001,"(41.803520976, -87.581925417)",200,751.2966049947312,150259.32099894623
20170608,1644,LIQUOR LAW VIOLATION,41.799545853000005,-87.58887405600002,"(41.799545853, -87.588874056)",100,751.2966049947312,75129.66049947312
20170608,1700,CRIMINAL DAMAGE,41.80352714,-87.60158425899998,"(41.80352714, -87.601584259)",300,751.2966049947312,225388.98149841937
20170608,1715,ROBBERY,41.79518672,-87.58741727299999,"(41.79518672, -87.587417273)",400,751.2966049947312,300518.64199789247
20170608,1900,CRIMINAL DAMAGE,41.794630209,-87.585395764,"(41.794630209, -87.585395764)",300,751.2966049947312,225388.98149841937
20170608,1919,BURGLARY,41.783506005999996,-87.59789605799999,"(41.783506006, -87.597896058)",400,751.2966049947312,300518.64199789247
20170608,2000,ASSAULT,41.798159128,-87.60630659899998,"(41.798159128, -87.606306599)",400,751.2966049947312,300518.64199789247
20170608,2011,OTHER OFFENSE,41.80672353,-87.610141756,"(41.80672353, -87.610141756)",100,751.2966049947312,75129.66049947312
20170608,2015,OTHER OFFENSE,41.801709383,-87.596697686,"(41.801709383, -87.596697686)",100,751.2966049947312,75129.66049947312
20170608,2223,HOMICIDE,41.781615697,-87.602706055,"(41.781615697, -87.602706055)",500,751.2966049947312,375648.30249736557
20170608,2226,PUBLIC PEACE VIOLATION,41.799058715,-87.589081404,"(41.799058715, -87.589081404)",100,751.2966049947312,75129.66049947312
20170608,2230,THEFT,41.802804149,-87.610053795,"(41.802804149, -87.610053795)",200,751.2966049947312,150259.32099894623
20170608,2349,INTERFERENCE WITH PUBLIC OFFICER,41.780439401,-87.603727666,"(41.780439401, -87.603727666)",100,751.2966049947312,75129.66049947312
20170608,1715,ROBBERY,41.795207,-87.586736,"(41.795207, -87.586736)",400,751.2966049947312,300518.64199789247
20170608,2010,WEAPONS VIOLATION,41.782036,-87.602453,"(41.782036, -87.602453)",200,751.2966049947312,150259.32099894623
20170609,1120,BATTERY,41.80352714,-87.60158425899998,"(41.80352714, -87.601584259)",400,752.2244179412286,300889.76717649144
20170609,1205,ROBBERY,41.800519861,-87.59181148100002,"(41.800519861, -87.591811481)",400,752.2244179412286,300889.76717649144
20170609,1500,ASSAULT,41.802855320999996,-87.606422225,"(41.802855321, -87.606422225)",400,752.2244179412286,300889.76717649144
20170609,1500,DECEPTIVE PRACTICE,41.799074458,-87.59663251,"(41.799074458, -87.59663251)",100,752.2244179412286,75222.44179412286
20170609,1530,ROBBERY,41.783392266999996,-87.594711117,"(41.783392267, -87.594711117)",400,752.2244179412286,300889.76717649144
20170609,1630,THEFT,41.790649083000005,-87.601287039,"(41.790649083, -87.601287039)",200,752.2244179412286,150444.88358824572
20170609,1800,THEFT,41.802917535,-87.595946646,"(41.802917535, -87.595946646)",200,752.2244179412286,150444.88358824572
20170609,1801,BATTERY,41.781499104,-87.60595585600002,"(41.781499104, -87.605955856)",400,752.2244179412286,300889.76717649144
20170609,1810,WEAPONS VIOLATION,41.781460687,-87.60595629,"(41.781460687, -87.60595629)",200,752.2244179412286,150444.88358824572
20170609,2000,BATTERY,41.781392623,-87.610826102,"(41.781392623, -87.610826102)",400,752.2244179412286,300889.76717649144
20170609,2100,OTHER OFFENSE,41.808522589,-87.60777767299999,"(41.808522589, -87.607777673)",100,752.2244179412286,75222.44179412286
20170609,2130,THEFT,41.799058715,-87.589081404,"(41.799058715, -87.589081404)",200,752.2244179412286,150444.88358824572
20170609,2300,THEFT,41.781582768,-87.602706429,"(41.781582768, -87.602706429)",200,752.2244179412286,150444.88358824572
20170610,35,THEFT,41.794424835,-87.582519409,"(41.794424835, -87.582519409)",200,753.1528034350548,150630.56068701096
20170610,200,ROBBERY,41.794424835,-87.582519409,"(41.794424835, -87.582519409)",400,753.1528034350548,301261.1213740219
20170610,1205,THEFT,41.803153058,-87.607504496,"(41.803153058, -87.607504496)",200,753.1528034350548,150630.56068701096
20170610,1400,MOTOR VEHICLE THEFT,41.802408813,-87.585176941,"(41.802408813, -87.585176941)",300,753.1528034350548,225945.84103051643
20170610,1425,THEFT,41.800439208,-87.58740770600002,"(41.800439208, -87.587407706)",200,753.1528034350548,150630.56068701096
20170610,1730,THEFT,41.801895518,-87.58769156,"(41.801895518, -87.58769156)",200,753.1528034350548,150630.56068701096
20170610,1900,MOTOR VEHICLE THEFT,41.792803656,-87.601335865,"(41.792803656, -87.601335865)",300,753.1528034350548,225945.84103051643
20170610,2100,NARCOTICS,41.799490663,-87.593499384,"(41.799490663, -87.593499384)",200,753.1528034350548,150630.56068701096
20170610,2200,MOTOR VEHICLE THEFT,41.789065396,-87.60125005399998,"(41.789065396, -87.601250054)",300,753.1528034350548,225945.84103051643
20170610,2210,OTHER OFFENSE,41.794796582,-87.57936127100002,"(41.794796582, -87.579361271)",100,753.1528034350548,75315.28034350548
20170610,2215,BATTERY,41.799535754000004,-87.58985705799999,"(41.799535754, -87.589857058)",400,753.1528034350548,301261.1213740219
20170610,2230,THEFT,41.781591601,-87.61323273200001,"(41.781591601, -87.613232732)",200,753.1528034350548,150630.56068701096
20170610,2320,BATTERY,41.803687952,-87.610076865,"(41.803687952, -87.610076865)",400,753.1528034350548,301261.1213740219
20170611,20,ASSAULT,41.792269045,-87.606171475,"(41.792269045, -87.606171475)",400,754.0817614762102,301632.7045904841
20170611,100,CRIMINAL DAMAGE,41.782263666999995,-87.602324716,"(41.782263667, -87.602324716)",300,754.0817614762102,226224.52844286305
20170611,117,CRIMINAL DAMAGE,41.797936811,-87.60630177700001,"(41.797936811, -87.606301777)",300,754.0817614762102,226224.52844286305
20170611,500,BATTERY,41.782297023000005,-87.58787100299999,"(41.782297023, -87.587871003)",400,754.0817614762102,301632.7045904841
20170611,752,OTHER OFFENSE,41.783747083,-87.593130415,"(41.783747083, -87.593130415)",100,754.0817614762102,75408.17614762102
20170611,830,THEFT,41.802303163000005,-87.60244174299999,"(41.802303163, -87.602441743)",200,754.0817614762102,150816.35229524205
20170611,1410,WEAPONS VIOLATION,41.780419124,-87.605289779,"(41.780419124, -87.605289779)",200,754.0817614762102,150816.35229524205
20170611,1525,CRIMINAL DAMAGE,41.783831376,-87.587493905,"(41.783831376, -87.587493905)",300,754.0817614762102,226224.52844286305
20170611,1600,OTHER OFFENSE,41.808636571,-87.61018626399998,"(41.808636571, -87.610186264)",100,754.0817614762102,75408.17614762102
20170611,2300,BATTERY,41.783373035,-87.59470767100002,"(41.783373035, -87.594707671)",400,754.0817614762102,301632.7045904841
20170611,2300,BATTERY,41.799116083,-87.587771459,"(41.799116083, -87.587771459)",400,754.0817614762102,301632.7045904841
20170612,45,BATTERY,41.797936811,-87.60630177700001,"(41.797936811, -87.606301777)",400,755.0112920646944,302004.51682587777
20170612,945,STALKING,41.805211965,-87.58578986200001,"(41.805211965, -87.585789862)",200,755.0112920646944,151002.25841293889
20170612,1230,BATTERY,41.781547537,-87.608408168,"(41.781547537, -87.608408168)",400,755.0112920646944,302004.51682587777
20170612,1440,THEFT,41.802896505999996,-87.606425428,"(41.802896506, -87.606425428)",200,755.0112920646944,151002.25841293889
20170612,1700,THEFT,41.793528842,-87.613168806,"(41.793528842, -87.613168806)",200,755.0112920646944,151002.25841293889
20170612,1800,ROBBERY,41.796463813,-87.60294817100002,"(41.796463813, -87.602948171)",400,755.0112920646944,302004.51682587777
20170612,1927,THEFT,41.799433481,-87.598700521,"(41.799433481, -87.598700521)",200,755.0112920646944,151002.25841293889
20170612,1755,ROBBERY,41.797899,-87.603266,"(41.797899, -87.603266)",400,755.0112920646944,302004.51682587777
20170613,100,MOTOR VEHICLE THEFT,41.796284319,-87.59036405200001,"(41.796284319, -87.590364052)",300,755.9413952005076,226782.4185601523
20170613,120,ROBBERY,41.800949697,-87.594208778,"(41.800949697, -87.594208778)",400,755.9413952005076,302376.558080203
20170613,500,BATTERY,41.808901629,-87.60436214200001,"(41.808901629, -87.604362142)",400,755.9413952005076,302376.558080203
20170613,910,DECEPTIVE PRACTICE,41.797270238,-87.592600751,"(41.797270238, -87.592600751)",100,755.9413952005076,75594.13952005075
20170613,1100,THEFT,41.78143775,-87.60840573799999,"(41.78143775, -87.608405738)",200,755.9413952005076,151188.2790401015
20170613,1145,BATTERY,41.802432425,-87.590931201,"(41.802432425, -87.590931201)",400,755.9413952005076,302376.558080203
20170613,1200,BATTERY,41.783522020999996,-87.59312567100002,"(41.783522021, -87.593125671)",400,755.9413952005076,302376.558080203
20170613,1435,THEFT,41.797364656999996,-87.58725999299999,"(41.797364657, -87.587259993)",200,755.9413952005076,151188.2790401015
20170613,1520,BATTERY,41.798414583,-87.593449415,"(41.798414583, -87.593449415)",400,755.9413952005076,302376.558080203
20170613,1600,THEFT,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)",200,755.9413952005076,151188.2790401015
20170613,1600,CRIMINAL DAMAGE,41.808551607,-87.596813708,"(41.808551607, -87.596813708)",300,755.9413952005076,226782.4185601523
20170613,1600,MOTOR VEHICLE THEFT,41.780396221,-87.606873919,"(41.780396221, -87.606873919)",300,755.9413952005076,226782.4185601523
20170613,1630,BATTERY,41.780369412,-87.588967581,"(41.780369412, -87.588967581)",400,755.9413952005076,302376.558080203
20170613,1645,ASSAULT,41.782378523,-87.592409189,"(41.782378523, -87.592409189)",400,755.9413952005076,302376.558080203
20170613,1837,HOMICIDE,41.803261053,-87.603758561,"(41.803261053, -87.603758561)",500,755.9413952005076,377970.6976002538
20170613,1900,MOTOR VEHICLE THEFT,41.782127699,-87.59138912600002,"(41.782127699, -87.591389126)",300,755.9413952005076,226782.4185601523
20170613,1945,WEAPONS VIOLATION,41.786449016,-87.61017898700001,"(41.786449016, -87.610178987)",200,755.9413952005076,151188.2790401015
20170613,2040,DECEPTIVE PRACTICE,41.799482041,-87.59429165799999,"(41.799482041, -87.594291658)",100,755.9413952005076,75594.13952005075
20170613,2223,BATTERY,41.801820311,-87.59346158299999,"(41.801820311, -87.593461583)",400,755.9413952005076,302376.558080203
20170613,2230,ROBBERY,41.807120765,-87.59921790799999,"(41.807120765, -87.599217908)",400,755.9413952005076,302376.558080203
20170614,100,ROBBERY,41.801647448000004,-87.59048914700001,"(41.801647448, -87.590489147)",400,756.8720708836495,302748.8283534598
20170614,430,ROBBERY,41.803157156,-87.607284388,"(41.803157156, -87.607284388)",400,756.8720708836495,302748.8283534598
20170614,600,MOTOR VEHICLE THEFT,41.782383917,-87.591969146,"(41.782383917, -87.591969146)",300,756.8720708836495,227061.62126509484
20170614,951,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)",200,756.8720708836495,151374.4141767299
20170614,1015,DECEPTIVE PRACTICE,41.802346425,-87.598469195,"(41.802346425, -87.598469195)",100,756.8720708836495,75687.20708836494
20170614,1130,ASSAULT,41.780253982,-87.61480224399997,"(41.780253982, -87.614802244)",400,756.8720708836495,302748.8283534598
20170614,1211,BATTERY,41.803318702,-87.603761575,"(41.803318702, -87.603761575)",400,756.8720708836495,302748.8283534598
20170614,1252,BATTERY,41.803318702,-87.603761575,"(41.803318702, -87.603761575)",400,756.8720708836495,302748.8283534598
20170614,1356,PUBLIC PEACE VIOLATION,41.785187197,-87.608524835,"(41.785187197, -87.608524835)",100,756.8720708836495,75687.20708836494
20170614,1554,THEFT,41.795190552,-87.58800765299999,"(41.795190552, -87.588007653)",200,756.8720708836495,151374.4141767299
20170614,1750,BATTERY,41.808392148,-87.593778442,"(41.808392148, -87.593778442)",400,756.8720708836495,302748.8283534598
20170614,2020,ROBBERY,41.790876651,-87.59482321899998,"(41.790876651, -87.594823219)",400,756.8720708836495,302748.8283534598
20170614,2020,ROBBERY,41.79083,-87.59483399999999,"(41.790830, -87.594834)",400,756.8720708836495,302748.8283534598
20170615,330,ROBBERY,41.794828373,-87.580442725,"(41.794828373, -87.580442725)",400,757.8033191141204,303121.32764564815
20170615,629,ASSAULT,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)",400,757.8033191141204,303121.32764564815
20170615,800,DECEPTIVE PRACTICE,41.794574048,-87.583936873,"(41.794574048, -87.583936873)",100,757.8033191141204,75780.33191141204
20170615,900,THEFT,41.783389215999996,-87.608449755,"(41.783389216, -87.608449755)",200,757.8033191141204,151560.66382282408
20170615,1045,BATTERY,41.808969729,-87.61385787299999,"(41.808969729, -87.613857873)",400,757.8033191141204,303121.32764564815
20170615,1107,CRIMINAL DAMAGE,41.799404889,-87.601099375,"(41.799404889, -87.601099375)",300,757.8033191141204,227340.99573423612
20170615,1119,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)",200,757.8033191141204,151560.66382282408
20170615,1200,BURGLARY,41.790860187,-87.594823408,"(41.790860187, -87.594823408)",400,757.8033191141204,303121.32764564815
20170615,1411,THEFT,41.78131246,-87.60595063299999,"(41.78131246, -87.605950633)",200,757.8033191141204,151560.66382282408
20170615,1954,ASSAULT,41.805311798000005,-87.61257472,"(41.805311798, -87.61257472)",400,757.8033191141204,303121.32764564815
20170615,2000,OTHER OFFENSE,41.802785226,-87.596711037,"(41.802785226, -87.596711037)",100,757.8033191141204,75780.33191141204
20170615,2030,BATTERY,41.781184781,-87.60269628100002,"(41.781184781, -87.602696281)",400,757.8033191141204,303121.32764564815
20170615,2101,BATTERY,41.801393686,-87.60572356600002,"(41.801393686, -87.605723566)",400,757.8033191141204,303121.32764564815
20170615,2200,ASSAULT,41.781496083,-87.607213484,"(41.781496083, -87.607213484)",400,757.8033191141204,303121.32764564815
20170615,2200,ASSAULT,41.801860901,-87.59507853299999,"(41.801860901, -87.595078533)",400,757.8033191141204,303121.32764564815
20170615,2350,ROBBERY,41.804115406,-87.60303365899998,"(41.804115406, -87.603033659)",400,757.8033191141204,303121.32764564815
20170616,0,OTHER OFFENSE,41.797572754,-87.60126325899998,"(41.797572754, -87.601263259)",100,758.7351398919203,75873.51398919203
20170616,515,WEAPONS VIOLATION,41.785057412,-87.609703294,"(41.785057412, -87.609703294)",200,758.7351398919203,151747.02797838405
20170616,1107,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,758.7351398919203,303494.0559567681
20170616,1235,THEFT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",200,758.7351398919203,151747.02797838405
20170616,1254,THEFT,41.783192557,-87.605991715,"(41.783192557, -87.605991715)",200,758.7351398919203,151747.02797838405
20170616,1400,THEFT,41.80887363,-87.60168480899998,"(41.80887363, -87.601684809)",200,758.7351398919203,151747.02797838405
20170616,1430,THEFT,41.783501746999995,-87.60845215399998,"(41.783501747, -87.608452154)",200,758.7351398919203,151747.02797838405
20170616,1530,OTHER OFFENSE,41.805048227,-87.613868739,"(41.805048227, -87.613868739)",100,758.7351398919203,75873.51398919203
20170616,1620,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,758.7351398919203,303494.0559567681
20170616,1636,BATTERY,41.809014313,-87.606554341,"(41.809014313, -87.606554341)",400,758.7351398919203,303494.0559567681
20170616,2225,BATTERY,41.797383158,-87.58546277299999,"(41.797383158, -87.585462773)",400,758.7351398919203,303494.0559567681
20170616,2230,MOTOR VEHICLE THEFT,41.783727116,-87.594718274,"(41.783727116, -87.594718274)",300,758.7351398919203,227620.5419675761
20170616,2240,ROBBERY,41.783890879,-87.61535562700001,"(41.783890879, -87.615355627)",400,758.7351398919203,303494.0559567681
20170617,0,DECEPTIVE PRACTICE,41.805175432,-87.58650184,"(41.805175432, -87.58650184)",100,759.6675332170489,75966.75332170489
20170617,150,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)",200,759.6675332170489,151933.50664340978
20170617,300,SEX OFFENSE,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)",500,759.6675332170489,379833.7666085245
20170617,800,ASSAULT,41.783389215999996,-87.608449755,"(41.783389216, -87.608449755)",400,759.6675332170489,303867.01328681957
20170617,2000,BATTERY,41.805179078,-87.61504464,"(41.805179078, -87.61504464)",400,759.6675332170489,303867.01328681957
20170617,2100,THEFT,41.783908986,-87.591427255,"(41.783908986, -87.591427255)",200,759.6675332170489,151933.50664340978
20170617,2127,OTHER OFFENSE,41.783138983,-87.614484044,"(41.783138983, -87.614484044)",100,759.6675332170489,75966.75332170489
20170618,232,BURGLARY,41.783049864,-87.61208712,"(41.783049864, -87.61208712)",400,760.6004990895066,304240.19963580265
20170618,620,MOTOR VEHICLE THEFT,41.798866455,-87.595010215,"(41.798866455, -87.595010215)",300,760.6004990895066,228180.14972685196
20170618,805,PUBLIC PEACE VIOLATION,41.781496083,-87.607213484,"(41.781496083, -87.607213484)",100,760.6004990895066,76060.04990895066
20170618,1313,BATTERY,41.780266110999996,-87.614109162,"(41.780266111, -87.614109162)",400,760.6004990895066,304240.19963580265
20170618,1359,BATTERY,41.805322323,-87.603808532,"(41.805322323, -87.603808532)",400,760.6004990895066,304240.19963580265
20170618,1900,BATTERY,41.787398367,-87.577746575,"(41.787398367, -87.577746575)",400,760.6004990895066,304240.19963580265
20170618,2100,ASSAULT,41.781753672,-87.594671259,"(41.781753672, -87.594671259)",400,760.6004990895066,304240.19963580265
20170618,2130,PUBLIC PEACE VIOLATION,41.78490137,-87.61325803,"(41.78490137, -87.61325803)",100,760.6004990895066,76060.04990895066
20170618,2150,BATTERY,41.783364045,-87.61448886299999,"(41.783364045, -87.614488863)",400,760.6004990895066,304240.19963580265
20170618,2209,BATTERY,41.783306396,-87.61448584,"(41.783306396, -87.61448584)",400,760.6004990895066,304240.19963580265
20170619,20,ASSAULT,41.791051958000004,-87.58670614299999,"(41.791051958, -87.586706143)",400,761.5340375092932,304613.61500371725
20170619,958,OTHER OFFENSE,41.808966952,-87.601687415,"(41.808966952, -87.601687415)",100,761.5340375092932,76153.40375092931
20170619,1200,BATTERY,41.783436023,-87.613274426,"(41.783436023, -87.613274426)",400,761.5340375092932,304613.61500371725
20170619,1300,DECEPTIVE PRACTICE,41.794798532,-87.589765121,"(41.794798532, -87.589765121)",100,761.5340375092932,76153.40375092931
20170619,1330,BATTERY,41.783401715,-87.610869545,"(41.783401715, -87.610869545)",400,761.5340375092932,304613.61500371725
20170619,1404,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,761.5340375092932,152306.80750185862
20170619,1448,CRIM SEXUAL ASSAULT,41.790707994,-87.604942346,"(41.790707994, -87.604942346)",500,761.5340375092932,380767.0187546466
20170619,1645,BATTERY,41.785758923,-87.61259576200001,"(41.785758923, -87.612595762)",400,761.5340375092932,304613.61500371725
20170619,1700,CRIMINAL DAMAGE,41.808897305,-87.61019066700001,"(41.808897305, -87.610190667)",300,761.5340375092932,228460.21125278797
20170619,1900,OTHER OFFENSE,41.800903483,-87.584530624,"(41.800903483, -87.584530624)",100,761.5340375092932,76153.40375092931
20170619,2348,WEAPONS VIOLATION,41.783373413,-87.60725096799999,"(41.783373413, -87.607250968)",200,761.5340375092932,152306.80750185862
20170620,20,BATTERY,41.803058246,-87.61337019,"(41.803058246, -87.61337019)",400,762.4681484764087,304987.2593905635
20170620,300,CRIM SEXUAL ASSAULT,41.783490352,-87.602754437,"(41.783490352, -87.602754437)",500,762.4681484764087,381234.07423820434
20170620,830,DECEPTIVE PRACTICE,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)",100,762.4681484764087,76246.81484764087
20170620,1141,THEFT,41.805191219,-87.59190433,"(41.805191219, -87.59190433)",200,762.4681484764087,152493.62969528174
20170620,1200,CRIMINAL DAMAGE,41.80062644,-87.59046793200001,"(41.80062644, -87.590467932)",300,762.4681484764087,228740.4445429226
20170620,1230,CRIMINAL DAMAGE,41.785122047,-87.60603224,"(41.785122047, -87.60603224)",300,762.4681484764087,228740.4445429226
20170620,1240,ASSAULT,41.805309638000004,-87.58899806,"(41.805309638, -87.58899806)",400,762.4681484764087,304987.2593905635
20170620,1250,ASSAULT,41.785122047,-87.60603224,"(41.785122047, -87.60603224)",400,762.4681484764087,304987.2593905635
20170620,1340,THEFT,41.801983471,-87.587712546,"(41.801983471, -87.587712546)",200,762.4681484764087,152493.62969528174
20170620,1400,BATTERY,41.783099235,-87.605989103,"(41.783099235, -87.605989103)",400,762.4681484764087,304987.2593905635
20170620,1515,BATTERY,41.797922443000004,-87.602308153,"(41.797922443, -87.602308153)",400,762.4681484764087,304987.2593905635
20170620,1735,BATTERY,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",400,762.4681484764087,304987.2593905635
20170620,1745,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)",200,762.4681484764087,152493.62969528174
20170620,1800,BURGLARY,41.792588789,-87.59648675700001,"(41.792588789, -87.596486757)",400,762.4681484764087,304987.2593905635
20170620,1846,OTHER OFFENSE,41.783474440999996,-87.613273996,"(41.783474441, -87.613273996)",100,762.4681484764087,76246.81484764087
20170620,1900,BATTERY,41.783707907,-87.59471849399998,"(41.783707907, -87.594718494)",400,762.4681484764087,304987.2593905635
20170620,2145,ROBBERY,41.782217974,-87.606802025,"(41.782217974, -87.606802025)",400,762.4681484764087,304987.2593905635
20170620,2200,BATTERY,41.781256096999996,-87.614435412,"(41.781256097, -87.614435412)",400,762.4681484764087,304987.2593905635
20170620,2230,BATTERY,41.803098231,-87.610996751,"(41.803098231, -87.610996751)",400,762.4681484764087,304987.2593905635
20170620,2300,THEFT,41.806826381,-87.603839151,"(41.806826381, -87.603839151)",200,762.4681484764087,152493.62969528174
20170621,0,BURGLARY,41.792478386,-87.598101536,"(41.792478386, -87.598101536)",400,763.4028319908529,305361.13279634115
20170621,550,BATTERY,41.79327824,-87.595730767,"(41.79327824, -87.595730767)",400,763.4028319908529,305361.13279634115
20170621,930,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,763.4028319908529,152680.56639817057
20170621,1030,OTHER OFFENSE,41.781337741,-87.610826718,"(41.781337741, -87.610826718)",100,763.4028319908529,76340.28319908529
20170621,1042,WEAPONS VIOLATION,41.807057426,-87.612617509,"(41.807057426, -87.612617509)",200,763.4028319908529,152680.56639817057
20170621,1045,ASSAULT,41.795653987,-87.58542053299999,"(41.795653987, -87.585420533)",400,763.4028319908529,305361.13279634115
20170621,1245,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)",200,763.4028319908529,152680.56639817057
20170621,1330,WEAPONS VIOLATION,41.808506601,-87.61264894899998,"(41.808506601, -87.612648949)",200,763.4028319908529,152680.56639817057
20170621,1330,THEFT,41.805125763,-87.611355428,"(41.805125763, -87.611355428)",200,763.4028319908529,152680.56639817057
20170621,1400,ASSAULT,41.781499104,-87.60595585600002,"(41.781499104, -87.605955856)",400,763.4028319908529,305361.13279634115
20170621,1458,CRIMINAL DAMAGE,41.802903128000004,-87.607907093,"(41.802903128, -87.607907093)",300,763.4028319908529,229020.84959725584
20170621,1500,DECEPTIVE PRACTICE,41.795937177,-87.58255676700001,"(41.795937177, -87.582556767)",100,763.4028319908529,76340.28319908529
20170621,1630,BATTERY,41.783178859,-87.612089341,"(41.783178859, -87.612089341)",400,763.4028319908529,305361.13279634115
20170621,2031,BATTERY,41.783289931,-87.614486024,"(41.783289931, -87.614486024)",400,763.4028319908529,305361.13279634115
20170621,2130,BATTERY,41.781544119,-87.60960713799999,"(41.781544119, -87.609607138)",400,763.4028319908529,305361.13279634115
20170621,2130,THEFT,41.80781037,-87.59805463,"(41.80781037, -87.59805463)",200,763.4028319908529,152680.56639817057
20170621,2340,BATTERY,41.803143229,-87.60812077799999,"(41.803143229, -87.608120778)",400,763.4028319908529,305361.13279634115
20170622,900,THEFT,41.799487229,-87.59381849399998,"(41.799487229, -87.593818494)",200,764.3380880526263,152867.61761052525
20170622,1100,ASSAULT,41.783917493000004,-87.613907026,"(41.783917493, -87.613907026)",400,764.3380880526263,305735.2352210505
20170622,1200,OTHER OFFENSE,41.799544997,-87.588742037,"(41.799544997, -87.588742037)",100,764.3380880526263,76433.80880526263
20170622,1300,CRIMINAL DAMAGE,41.808914329000004,-87.608972694,"(41.808914329, -87.608972694)",300,764.3380880526263,229301.4264157879
20170622,1330,THEFT,41.797625303000004,-87.596605099,"(41.797625303, -87.596605099)",200,764.3380880526263,152867.61761052525
20170622,1500,THEFT,41.781768753,-87.60433589600002,"(41.781768753, -87.604335896)",200,764.3380880526263,152867.61761052525
20170622,1530,THEFT,41.800633823000005,-87.58442006899998,"(41.800633823, -87.584420069)",200,764.3380880526263,152867.61761052525
20170622,1800,BURGLARY,41.796197858,-87.60384967700001,"(41.796197858, -87.603849677)",400,764.3380880526263,305735.2352210505
20170622,1900,THEFT,41.797444147,-87.59659983899998,"(41.797444147, -87.596599839)",200,764.3380880526263,152867.61761052525
20170622,2100,DECEPTIVE PRACTICE,41.796804813,-87.60565445299999,"(41.796804813, -87.605654453)",100,764.3380880526263,76433.80880526263
20170622,2300,CRIMINAL DAMAGE,41.785848109,-87.607582382,"(41.785848109, -87.607582382)",300,764.3380880526263,229301.4264157879
20170623,800,BURGLARY,41.797090689,-87.599688121,"(41.797090689, -87.599688121)",400,765.2739166617285,306109.56666469143
20170623,800,BURGLARY,41.783521197,-87.601133464,"(41.783521197, -87.601133464)",400,765.2739166617285,306109.56666469143
20170623,840,THEFT,41.805358631,-87.59190606799999,"(41.805358631, -87.591906068)",200,765.2739166617285,153054.78333234572
20170623,1100,THEFT,41.799490663,-87.593499384,"(41.799490663, -87.593499384)",200,765.2739166617285,153054.78333234572
20170623,1145,MOTOR VEHICLE THEFT,41.785311089000004,-87.612076444,"(41.785311089, -87.612076444)",300,765.2739166617285,229582.17499851857
20170623,1600,DECEPTIVE PRACTICE,41.78041782,-87.60551711,"(41.78041782, -87.60551711)",100,765.2739166617285,76527.39166617286
20170623,1721,OTHER OFFENSE,41.783401715,-87.610869545,"(41.783401715, -87.610869545)",100,765.2739166617285,76527.39166617286
20170623,1730,DECEPTIVE PRACTICE,41.797063346,-87.589038479,"(41.797063346, -87.589038479)",100,765.2739166617285,76527.39166617286
20170623,1731,ASSAULT,41.783411475,-87.59471089700001,"(41.783411475, -87.594710897)",400,765.2739166617285,306109.56666469143
20170623,2130,THEFT,41.783424215,-87.609648327,"(41.783424215, -87.609648327)",200,765.2739166617285,153054.78333234572
20170623,2200,THEFT,41.795191599,-87.58816899899998,"(41.795191599, -87.588168999)",200,765.2739166617285,153054.78333234572
20170623,2230,CRIMINAL DAMAGE,41.795837911,-87.58542939700001,"(41.795837911, -87.585429397)",300,765.2739166617285,229582.17499851857
