Date,Time,PrimaryType,Latitude,Longitude,Location
20130127,400,THEFT,41.808897305,-87.61019066700001,"(41.808897305, -87.610190667)"
20130127,405,ROBBERY,41.805492297,-87.601624251,"(41.805492297, -87.601624251)"
20130127,525,BATTERY,41.803119851999995,-87.609635796,"(41.803119852, -87.609635796)"
20130127,1025,THEFT,41.799650635,-87.60392421,"(41.799650635, -87.60392421)"
20130127,1100,CRIMINAL DAMAGE,41.802273423,-87.605104785,"(41.802273423, -87.605104785)"
20130127,1300,CRIMINAL DAMAGE,41.809134387,-87.601692846,"(41.809134387, -87.601692846)"
20130127,1317,ROBBERY,41.782916641999996,-87.61447552700001,"(41.782916642, -87.614475527)"
20130127,1622,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)"
20130127,1800,ASSAULT,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)"
20130127,2000,THEFT,41.781648626,-87.602705681,"(41.781648626, -87.602705681)"
20130127,2045,THEFT,41.783370006999995,-87.608449971,"(41.783370007, -87.608449971)"
20130128,0,BATTERY,41.803986732,-87.612204459,"(41.803986732, -87.612204459)"
20130128,1,BURGLARY,41.800997001,-87.59005655200001,"(41.800997001, -87.590056552)"
20130128,130,CRIMINAL DAMAGE,41.803986732,-87.612204459,"(41.803986732, -87.612204459)"
20130128,730,CRIMINAL DAMAGE,41.805308397,-87.60161900700001,"(41.805308397, -87.601619007)"
20130128,850,BATTERY,41.785848109,-87.607582382,"(41.785848109, -87.607582382)"
20130128,900,CRIMINAL DAMAGE,41.785848109,-87.607582382,"(41.785848109, -87.607582382)"
20130128,930,BURGLARY,41.785197778000004,-87.613262047,"(41.785197778, -87.613262047)"
20130128,1030,CRIMINAL DAMAGE,41.803386183,-87.58819509,"(41.803386183, -87.58819509)"
20130128,1313,BATTERY,41.783540187,-87.608455387,"(41.783540187, -87.608455387)"
20130128,1425,THEFT,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20130128,1600,BATTERY,41.800489031,-87.60284745,"(41.800489031, -87.60284745)"
20130128,1650,THEFT,41.793528842,-87.613168806,"(41.793528842, -87.613168806)"
20130128,1845,ASSAULT,41.807345117,-87.61385771100002,"(41.807345117, -87.613857711)"
20130128,1930,NARCOTICS,41.805406677,-87.608898504,"(41.805406677, -87.608898504)"
20130129,335,OTHER OFFENSE,41.803261053,-87.603758561,"(41.803261053, -87.603758561)"
20130129,400,BATTERY,41.784042794,-87.60678142399998,"(41.784042794, -87.606781424)"
20130129,1200,DECEPTIVE PRACTICE,41.79511919,-87.592673194,"(41.79511919, -87.592673194)"
20130129,1200,MOTOR VEHICLE THEFT,41.801307936,-87.584690956,"(41.801307936, -87.584690956)"
20130129,1600,MOTOR VEHICLE THEFT,41.784065112,-87.605538195,"(41.784065112, -87.605538195)"
20130129,1600,SEX OFFENSE,41.792545897,-87.61352818200001,"(41.792545897, -87.613528182)"
20130129,1620,BATTERY,41.781753672,-87.594671259,"(41.781753672, -87.594671259)"
20130129,2100,MOTOR VEHICLE THEFT,41.805211965,-87.58578986200001,"(41.805211965, -87.585789862)"
20130129,2200,MOTOR VEHICLE THEFT,41.804379051,-87.584732228,"(41.804379051, -87.584732228)"
20130129,2320,BATTERY,41.797023613,-87.585455951,"(41.797023613, -87.585455951)"
20130130,200,OTHER OFFENSE,41.803261053,-87.603758561,"(41.803261053, -87.603758561)"
20130130,700,THEFT,41.788772579,-87.607868415,"(41.788772579, -87.607868415)"
20130130,700,THEFT,41.78350684,-87.602757917,"(41.78350684, -87.602757917)"
20130130,730,CRIMINAL DAMAGE,41.783614585,-87.594715899,"(41.783614585, -87.594715899)"
20130130,800,CRIMINAL DAMAGE,41.783213706,-87.61326958,"(41.783213706, -87.61326958)"
20130130,930,THEFT,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20130130,1151,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20130130,1230,THEFT,41.80223056,-87.607437887,"(41.80223056, -87.607437887)"
20130130,1330,THEFT,41.788799866,-87.588969066,"(41.788799866, -87.588969066)"
20130130,1730,MOTOR VEHICLE THEFT,41.802684153,-87.61498448200001,"(41.802684153, -87.614984482)"
20130130,1900,CRIMINAL DAMAGE,41.783213706,-87.61326958,"(41.783213706, -87.61326958)"
20130130,1930,BATTERY,41.802321291,-87.600549034,"(41.802321291, -87.600549034)"
20130130,2130,BATTERY,41.804992434,-87.615039389,"(41.804992434, -87.615039389)"
20130131,500,SEX OFFENSE,41.808633011,-87.605711343,"(41.808633011, -87.605711343)"
20130131,700,THEFT,41.78350684,-87.602757917,"(41.78350684, -87.602757917)"
20130131,800,MOTOR VEHICLE THEFT,41.784723598,-87.59306051700001,"(41.784723598, -87.593060517)"
20130131,900,BATTERY,41.785187197,-87.608524835,"(41.785187197, -87.608524835)"
20130131,1010,ASSAULT,41.783325684,-87.60275264,"(41.783325684, -87.60275264)"
20130131,1117,NARCOTICS,41.783424215,-87.609648327,"(41.783424215, -87.609648327)"
20130131,1200,THEFT,41.803428706999995,-87.590523588,"(41.803428707, -87.590523588)"
20130131,1215,ROBBERY,41.802141009,-87.61326676200001,"(41.802141009, -87.613266762)"
20130131,1220,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20130131,1400,BURGLARY,41.781711555,-87.60961258799999,"(41.781711555, -87.609612588)"
20130131,1730,CRIMINAL DAMAGE,41.798121418,-87.60511878700001,"(41.798121418, -87.605118787)"
20130131,2100,DECEPTIVE PRACTICE,41.799461294000004,-87.596187982,"(41.799461294, -87.596187982)"
20130131,2145,THEFT,41.799545853000005,-87.58887405600002,"(41.799545853, -87.588874056)"
20130201,15,ROBBERY,41.797270835,-87.601255693,"(41.797270835, -87.601255693)"
20130201,840,OTHER OFFENSE,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)"
20130201,1200,CRIMINAL DAMAGE,41.783370006999995,-87.608449971,"(41.783370007, -87.608449971)"
20130201,1200,THEFT,41.798093717,-87.587541261,"(41.798093717, -87.587541261)"
20130201,1200,THEFT,41.808914329000004,-87.608972694,"(41.808914329, -87.608972694)"
20130201,1500,THEFT,41.798637654000004,-87.60473519799999,"(41.798637654, -87.604735198)"
20130201,1530,ASSAULT,41.782376536,-87.59252654,"(41.782376536, -87.59252654)"
20130201,1700,OTHER OFFENSE,41.801874622,-87.595078376,"(41.801874622, -87.595078376)"
20130201,1800,THEFT,41.781731648000004,-87.58786288600002,"(41.781731648, -87.587862886)"
20130201,1950,NARCOTICS,41.803412024000004,-87.603764184,"(41.803412024, -87.603764184)"
20130201,2100,CRIM SEXUAL ASSAULT,41.79107391,-87.586705889,"(41.79107391, -87.586705889)"
20130202,355,CRIMINAL DAMAGE,41.808729893,-87.610188882,"(41.808729893, -87.610188882)"
20130202,630,CRIMINAL DAMAGE,41.781995935,-87.591383312,"(41.781995935, -87.591383312)"
20130202,1130,NARCOTICS,41.781617685,-87.610830908,"(41.781617685, -87.610830908)"
20130202,1205,BATTERY,41.79747688,-87.60387918100002,"(41.79747688, -87.603879181)"
20130202,1345,THEFT,41.78144137,-87.599466893,"(41.78144137, -87.599466893)"
20130203,225,CRIMINAL DAMAGE,41.790490711,-87.59157138399998,"(41.790490711, -87.591571384)"
20130203,945,CRIMINAL DAMAGE,41.800903483,-87.584530624,"(41.800903483, -87.584530624)"
20130203,1000,OTHER OFFENSE,41.781246706,-87.59137728399998,"(41.781246706, -87.591377284)"
20130203,1200,THEFT,41.809041065,-87.60169024,"(41.809041065, -87.60169024)"
20130203,1300,BATTERY,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20130203,1500,DECEPTIVE PRACTICE,41.798001796,-87.582697702,"(41.798001796, -87.582697702)"
20130203,1530,THEFT,41.78147907,-87.613230324,"(41.78147907, -87.613230324)"
20130203,1530,BATTERY,41.801888471,-87.58914401700001,"(41.801888471, -87.589144017)"
20130203,2100,MOTOR VEHICLE THEFT,41.798991748,-87.601294786,"(41.798991748, -87.601294786)"
20130203,2155,BATTERY,41.805322323,-87.603808532,"(41.805322323, -87.603808532)"
20130204,100,BATTERY,41.78157311,-87.59946905700001,"(41.78157311, -87.599469057)"
20130204,127,OTHER OFFENSE,41.808706218000005,-87.601683046,"(41.808706218, -87.601683046)"
20130204,1000,ROBBERY,41.781505154,-87.610828505,"(41.781505154, -87.610828505)"
20130204,1030,THEFT,41.783618513,-87.597894772,"(41.783618513, -87.597894772)"
20130204,1147,WEAPONS VIOLATION,41.781311656999996,-87.613228531,"(41.781311657, -87.613228531)"
20130204,1315,INTERFERENCE WITH PUBLIC OFFICER,41.802132606,-87.613677631,"(41.802132606, -87.613677631)"
20130204,1550,THEFT,41.795526091999996,-87.589815387,"(41.795526092, -87.589815387)"
20130204,2200,MOTOR VEHICLE THEFT,41.794611001,-87.58539598700001,"(41.794611001, -87.585395987)"
20130205,445,MOTOR VEHICLE THEFT,41.800620055,-87.584412895,"(41.800620055, -87.584412895)"
20130205,630,CRIMINAL DAMAGE,41.807101267,-87.58640244700001,"(41.807101267, -87.586402447)"
20130205,835,BATTERY,41.781499104,-87.60595585600002,"(41.781499104, -87.605955856)"
20130205,900,THEFT,41.797433891,-87.58904886100002,"(41.797433891, -87.589048861)"
20130205,1040,ASSAULT,41.783411475,-87.59471089700001,"(41.783411475, -87.594710897)"
20130205,1430,CRIMINAL DAMAGE,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20130205,1830,NARCOTICS,41.781411831999996,-87.610825886,"(41.781411832, -87.610825886)"
20130205,1900,THEFT,41.791526694,-87.588816507,"(41.791526694, -87.588816507)"
20130205,2020,NARCOTICS,41.781617685,-87.610830908,"(41.781617685, -87.610830908)"
20130206,1,OTHER OFFENSE,41.79340561,-87.58487459999998,"(41.79340561, -87.5848746)"
20130206,140,BATTERY,41.798008886999995,-87.60511639399998,"(41.798008887, -87.605116394)"
20130206,615,THEFT,41.794647217,-87.580437511,"(41.794647217, -87.580437511)"
20130206,645,THEFT,41.780439401,-87.603727666,"(41.780439401, -87.603727666)"
20130206,900,CRIMINAL DAMAGE,41.806977392,-87.59355263200001,"(41.806977392, -87.593552632)"
20130206,1000,OTHER OFFENSE,41.799101702,-87.603912098,"(41.799101702, -87.603912098)"
20130206,1045,NARCOTICS,41.780415378,-87.605564801,"(41.780415378, -87.605564801)"
20130206,1100,ROBBERY,41.800554348,-87.593329445,"(41.800554348, -87.593329445)"
20130206,1100,DECEPTIVE PRACTICE,41.781711555,-87.60961258799999,"(41.781711555, -87.609612588)"
20130206,1230,THEFT,41.800453559,-87.585815831,"(41.800453559, -87.585815831)"
20130206,1230,THEFT,41.798637445,-87.604702193,"(41.798637445, -87.604702193)"
20130206,1330,THEFT,41.782889915,-87.58873677,"(41.782889915, -87.58873677)"
20130206,1530,BATTERY,41.780267983,-87.61396981799999,"(41.780267983, -87.613969818)"
20130206,1800,MOTOR VEHICLE THEFT,41.781776304,-87.605960056,"(41.781776304, -87.605960056)"
20130206,1800,THEFT,41.781702742,-87.59785433399998,"(41.781702742, -87.597854334)"
20130206,2020,THEFT,41.795191528000004,-87.58815799799999,"(41.795191528, -87.588157998)"
20130207,800,BATTERY,41.797922443000004,-87.602308153,"(41.797922443, -87.602308153)"
20130207,1000,ASSAULT,41.805910282,-87.60521398200001,"(41.805910282, -87.605213982)"
20130207,1010,ASSAULT,41.802158343,-87.612092926,"(41.802158343, -87.612092926)"
20130207,1130,PUBLIC PEACE VIOLATION,41.79680323,-87.60583783700001,"(41.79680323, -87.605837837)"
20130207,1400,BATTERY,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20130207,1430,THEFT,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)"
20130207,1800,MOTOR VEHICLE THEFT,41.807132491,-87.610151828,"(41.807132491, -87.610151828)"
20130207,1840,NARCOTICS,41.790707994,-87.604942346,"(41.790707994, -87.604942346)"
20130208,430,BURGLARY,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)"
20130208,1600,BATTERY,41.805577741,-87.590564785,"(41.805577741, -87.590564785)"
20130208,1730,THEFT,41.798596769,-87.58724936899998,"(41.798596769, -87.587249369)"
20130208,1730,ASSAULT,41.805126734,-87.60889432200001,"(41.805126734, -87.608894322)"
20130208,1919,INTERFERENCE WITH PUBLIC OFFICER,41.780268304,-87.61402114399998,"(41.780268304, -87.614021144)"
20130208,2030,NARCOTICS,41.780330981,-87.610453049,"(41.780330981, -87.610453049)"
20130208,2100,OTHER OFFENSE,41.808947743000004,-87.601687634,"(41.808947743, -87.601687634)"
20130208,2200,BATTERY,41.782293664,-87.60057179,"(41.782293664, -87.60057179)"
20130208,2300,OFFENSE INVOLVING CHILDREN,41.790595463,-87.604939953,"(41.790595463, -87.604939953)"
20130209,1,DECEPTIVE PRACTICE,41.783260882,-87.607248571,"(41.783260882, -87.607248571)"
20130209,30,THEFT,41.783071073,-87.601123919,"(41.783071073, -87.601123919)"
20130209,617,BATTERY,41.808747436,-87.61385669200001,"(41.808747436, -87.613856692)"
20130209,900,THEFT,41.802903128000004,-87.607907093,"(41.802903128, -87.607907093)"
20130209,930,CRIMINAL DAMAGE,41.805909748000005,-87.60512962799999,"(41.805909748, -87.605129628)"
20130209,1005,NARCOTICS,41.783340761,-87.605993706,"(41.783340761, -87.605993706)"
20130209,1006,NARCOTICS,41.785708089,-87.615434353,"(41.785708089, -87.615434353)"
20130209,1200,OTHER OFFENSE,41.784155388,-87.597309314,"(41.784155388, -87.597309314)"
20130209,2000,BATTERY,41.781499104,-87.60595585600002,"(41.781499104, -87.605955856)"
20130209,2115,ASSAULT,41.80004862,-87.60393436700001,"(41.80004862, -87.603934367)"
20130209,2350,BATTERY,41.783979771999995,-87.6102764,"(41.783979772, -87.6102764)"
20130210,100,THEFT,41.803413430999996,-87.58605283700001,"(41.803413431, -87.586052837)"
20130210,145,THEFT,41.794774413,-87.58394187299999,"(41.794774413, -87.583941873)"
20130210,715,ASSAULT,41.800401818000005,-87.591805507,"(41.800401818, -87.591805507)"
20130210,1755,BATTERY,41.782157002,-87.610186884,"(41.782157002, -87.610186884)"
20130210,1830,OTHER OFFENSE,41.808562458000004,-87.610183429,"(41.808562458, -87.610183429)"
20130210,2100,THEFT,41.784875688,-87.588145464,"(41.784875688, -87.588145464)"
20130210,2200,ASSAULT,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)"
20130210,2325,BATTERY,41.783453292,-87.605996101,"(41.783453292, -87.605996101)"
20130211,900,THEFT,41.804360421,-87.586085846,"(41.804360421, -87.586085846)"
20130211,915,NARCOTICS,41.785187197,-87.608524835,"(41.785187197, -87.608524835)"
20130211,1100,BURGLARY,41.783018694,-87.60844292899998,"(41.783018694, -87.608442929)"
20130211,1720,ROBBERY,41.800556589,-87.596666879,"(41.800556589, -87.596666879)"
20130211,1830,THEFT,41.801812525,-87.59823323399998,"(41.801812525, -87.598233234)"
20130211,2200,THEFT,41.808747436,-87.61385669200001,"(41.808747436, -87.613856692)"
20130211,2300,ASSAULT,41.799460659,-87.59608896700001,"(41.799460659, -87.596088967)"
20130212,1,THEFT,41.784118856,-87.600609673,"(41.784118856, -87.600609673)"
20130212,645,MOTOR VEHICLE THEFT,41.785637257,-87.594736683,"(41.785637257, -87.594736683)"
20130212,945,WEAPONS VIOLATION,41.808562069000004,-87.61143055299999,"(41.808562069, -87.611430553)"
20130212,1030,NARCOTICS,41.806423059000004,-87.613860692,"(41.806423059, -87.613860692)"
20130212,1200,THEFT,41.794786752,-87.59133849,"(41.794786752, -87.59133849)"
20130212,1315,BURGLARY,41.797247247,-87.58904368600002,"(41.797247247, -87.589043686)"
20130212,1522,INTERFERENCE WITH PUBLIC OFFICER,41.785714305,-87.615111614,"(41.785714305, -87.615111614)"
20130213,700,MOTOR VEHICLE THEFT,41.783522020999996,-87.59312567100002,"(41.783522021, -87.593125671)"
20130213,1141,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20130213,1230,OTHER OFFENSE,41.781572392,-87.61323294700001,"(41.781572392, -87.613232947)"
20130213,1254,OTHER OFFENSE,41.781238369,-87.60595147,"(41.781238369, -87.60595147)"
20130213,1730,OTHER OFFENSE,41.800620055,-87.584412895,"(41.800620055, -87.584412895)"
20130213,1810,ASSAULT,41.782916641999996,-87.61447552700001,"(41.782916642, -87.614475527)"
20130213,1830,THEFT,41.799547456,-87.58869799799999,"(41.799547456, -87.588697998)"
20130213,1910,ROBBERY,41.799108004000004,-87.595018445,"(41.799108004, -87.595018445)"
20130213,1945,ASSAULT,41.797383158,-87.58546277299999,"(41.797383158, -87.585462773)"
20130213,2000,MOTOR VEHICLE THEFT,41.807037648000005,-87.607732074,"(41.807037648, -87.607732074)"
20130213,2200,DECEPTIVE PRACTICE,41.805219085,-87.61135804799999,"(41.805219085, -87.611358048)"
20130214,800,MOTOR VEHICLE THEFT,41.781793321,-87.59785696600002,"(41.781793321, -87.597856966)"
20130214,830,OFFENSE INVOLVING CHILDREN,41.785438415,-87.60442266,"(41.785438415, -87.60442266)"
20130214,900,THEFT,41.803971222,-87.613231599,"(41.803971222, -87.613231599)"
20130214,930,BATTERY,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20130214,935,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20130214,1034,NARCOTICS,41.805199267,-87.61257231399998,"(41.805199267, -87.612572314)"
20130214,1036,NARCOTICS,41.805809196,-87.612246375,"(41.805809196, -87.612246375)"
20130214,1037,NARCOTICS,41.806796669,-87.61260942700001,"(41.806796669, -87.612609427)"
20130214,1230,THEFT,41.794644408,-87.58252418100003,"(41.794644408, -87.582524181)"
20130214,1300,THEFT,41.79336084,-87.588542249,"(41.79336084, -87.588542249)"
20130214,1600,THEFT,41.798857241,-87.60128898200001,"(41.798857241, -87.601288982)"
20130214,1830,OTHER OFFENSE,41.808747436,-87.61385669200001,"(41.808747436, -87.613856692)"
20130214,2000,BATTERY,41.804027774,-87.609566895,"(41.804027774, -87.609566895)"
20130214,2129,NARCOTICS,41.780314838,-87.61137716,"(41.780314838, -87.61137716)"
20130215,100,BATTERY,41.783408448,-87.608453205,"(41.783408448, -87.608453205)"
20130215,732,CRIMINAL DAMAGE,41.783482078,-87.58652998,"(41.783482078, -87.58652998)"
20130215,823,BATTERY,41.804997133,-87.610102486,"(41.804997133, -87.610102486)"
20130215,900,THEFT,41.805126734,-87.60889432200001,"(41.805126734, -87.608894322)"
20130215,900,THEFT,41.794617111,-87.596533202,"(41.794617111, -87.596533202)"
20130215,1330,THEFT,41.790953746999996,-87.601294574,"(41.790953747, -87.601294574)"
20130215,1700,ASSAULT,41.804206983,-87.594182345,"(41.804206983, -87.594182345)"
20130215,1720,BATTERY,41.780245963,-87.61527529700001,"(41.780245963, -87.615275297)"
20130215,1800,THEFT,41.794294021,-87.601370248,"(41.794294021, -87.601370248)"
20130215,1830,MOTOR VEHICLE THEFT,41.804938463,-87.61386996700001,"(41.804938463, -87.613869967)"
20130215,1900,BATTERY,41.784021864,-87.607811974,"(41.784021864, -87.607811974)"
20130215,1910,ROBBERY,41.799047611,-87.59501547100002,"(41.799047611, -87.595015471)"
20130215,2030,OTHER OFFENSE,41.800709473000005,-87.585922883,"(41.800709473, -87.585922883)"
20130216,800,BURGLARY,41.794759204,-87.585397931,"(41.794759204, -87.585397931)"
20130216,900,DECEPTIVE PRACTICE,41.782280735,-87.604146772,"(41.782280735, -87.604146772)"
20130216,1000,THEFT,41.799875696,-87.603928993,"(41.799875696, -87.603928993)"
20130216,1035,BATTERY,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)"
20130216,1053,NARCOTICS,41.803550964,-87.596724272,"(41.803550964, -87.596724272)"
20130216,1534,THEFT,41.792878754,-87.60798346600002,"(41.792878754, -87.607983466)"
20130216,1645,BATTERY,41.790919372,-87.59806068,"(41.790919372, -87.59806068)"
20130216,2200,THEFT,41.784859393000005,-87.614442826,"(41.784859393, -87.614442826)"
20130217,700,BATTERY,41.781515461,-87.599466048,"(41.781515461, -87.599466048)"
20130217,1000,THEFT,41.802132606,-87.613677631,"(41.802132606, -87.613677631)"
20130217,1600,THEFT,41.794664626999996,-87.583939485,"(41.794664627, -87.583939485)"
20130217,2030,OTHER OFFENSE,41.803413430999996,-87.58605283700001,"(41.803413431, -87.586052837)"
20130218,220,ROBBERY,41.808969729,-87.61385787299999,"(41.808969729, -87.613857873)"
20130218,230,ASSAULT,41.781553183,-87.61323316200001,"(41.781553183, -87.613233162)"
20130218,1125,NARCOTICS,41.78221809,-87.606820356,"(41.78221809, -87.606820356)"
20130218,1315,OTHER OFFENSE,41.781527654,-87.60960732299999,"(41.781527654, -87.609607323)"
20130218,1415,BATTERY,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
